"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","normalized_z"
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.133047744,0.781875501,0.235685492,0.800343129,1,0.409394449,0.139775971,0.966200546,0.583333333,0
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.155087424,0.401658148,0.317906522,0.997382995,1,0.198406109,0.188460423,0.998536016,0.583333333,0
1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.308513676,0.150977118,0.149369621,0.996869597,1,0.071779672,0.088612029,0.9980306,0.583333333,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.096049349,0.235433326,0.726030078,0.939507444,1,0.113382612,0.428750357,0.986297199,0.583333333,0
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.195644371,0.388086836,0.366373483,0.880101516,1,0.191305135,0.217127309,0.975658157,0.583333333,0
0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0.561951054,0.859383159,0.097166886,0.992280008,1,0.455371187,0.057649997,0.996896356,0.583333333,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.140117503,0.530042961,0.236896997,0.959795933,1,0.474588893,0.240691309,0.9911801,1,0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.368490665,0,0,0.368973273,0,0,0,0.988274943,0,4.10251945748286e-08
0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.383142155,0.703564561,0.105918591,0.992800605,1,0.659703265,0.107715247,0.997442687,1,0
1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0.43610395,0,0,0.999476623,0,0.197114315,0.078763949,1,0.416666667,0
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.136848874,0.578906281,0.463391301,0.991710613,1,0.293823956,0.274424019,0.996950964,0.583333333,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236525957,0,0,0.869275418,0,0,0,0.999999441,0,0
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.176751355,0,0,0.999885298,0,0,0,1,0,0
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.212506302,0.194463666,0.832312577,0.975538121,1,0.093069037,0.490782184,0.993228083,0.583333333,0
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.195084212,0.130701938,0.051728087,0.47456934,1,0.061948657,0.03069263,0.884495487,0.583333333,2.31600482125671e-08
1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0.002642909,0.716228709,0.10688377,0.998482172,1,0.673558729,0.108692746,0.99918695,1,0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.359293824,0,0,0.690502973,0,0,0,0.999843228,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227558986,0,0,0.970880729,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033337773,0,0,0.965842798,0,0,0,1,0,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.163706927,0.980744814,0.037658634,0.978141219,1,0.529476547,0.022344836,0.993624083,0.583333333,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.141574697,0.860019073,0.866756934,0.98749341,1,0.836298297,0.868000287,0.997960626,1,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.126406906,0.587986158,0.757688918,0.989188544,1,0.298847977,0.44725692,0.996707412,0.583333333,0
1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.433770427,0,0,0.991524516,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146579737,0,0,0.655768018,0,0,0,0.999693622,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244564396,0,0,0.976938841,0,0,0,1,0,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.153894353,0.817888934,0.675619596,0.265559755,1,0.430628012,0.399235103,0.853794212,0.583333333,4.08332166634828e-07
1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.346457615,0.785669471,0.893485578,0.964592632,1,0.411620866,0.526353718,0.992759183,0.583333333,0
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.231575867,0,0,0.998779723,0,0,0,1,0,0
1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0.636965432,0.729978293,0.81089976,0.995892709,1,0.379186201,0.478307277,0.998536414,0.583333333,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.083700642,0.362751804,0.810640472,0.756884049,1,0.178125563,0.478156142,0.958890951,0.583333333,0
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.297129601,0,0,0.998752843,0,0,0,1,0,0
0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.299251455,0.977649375,0.346583688,0.373224937,1,0.527553828,0.205425324,0.88778521,0.583333333,1.14610995916031e-07
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.38003502,0,0,0.432683322,0,0,0,0.993662546,0,2.05000008079992e-08
0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0.513077662,0.068210042,0.171463884,0.966284571,1,0.032023554,0.101712704,0.988864165,0.583333333,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.075020567,0.426110351,0.457134259,0.964077742,1,0.21127296,0.270732655,0.990569235,0.583333333,0
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.191122425,0.060877431,0.859279905,0.989541472,1,0.028549167,0.506475947,0.996335539,0.583333333,0
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.151182504,0.396756005,0.218988871,0.992228818,1,0.19583783,0.129882781,0.99657265,0.583333333,0
0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.513474613,0,0,0.863295902,0,0,0,0.999999246,0,0
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.185913163,0.080310908,0.446472319,0.954451401,1,0.037774168,0.264441276,0.987360881,0.583333333,0
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.132450623,0.082948943,0.561621064,0.992180063,1,0.03903062,0.332294071,0.996711169,0.583333333,0
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.203622268,0.296566343,0.889648385,0.989767473,1,0.144161726,0.524125445,0.996704634,0.583333333,0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.292278873,0,0,0.979706458,0,0.076387264,0.031509011,0.534283652,0.416666667,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066299275,0,0,0.618549594,0,0,0,0.999419366,0,0
0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.31245437,0.712789604,0.610176082,0.415970473,1,0.369281783,0.360837204,0.896113945,0.583333333,1.18905988388818e-08
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174873897,0,0,0.286031799,0,0,0,0.976416938,0,1.27300431307376e-06
1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0.372455673,0.270052423,0.291164355,0.998068678,1,0.130743279,0.172632665,0.998758679,0.583333333,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085911487,0,0,0.705773907,0,0,0,0.999886304,0,0
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.380336002,0,0,0.99994434,0,0,0,1,0,0
1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.22837246,0.677230731,0.519883913,0.90256907,1,0.348949956,0.307724892,0.981902891,0.583333333,0
0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0.173051867,0.719154034,0.510622153,0.998327016,1,0.372943261,0.302268817,0.999129095,0.583333333,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.069174041,0,0,0.999351413,0,0,0,1,0,0
0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0.467452941,0.641393397,0.55018326,0.726136878,1,0.328672601,0.32556406,0.955645418,0.583333333,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.178230692,0,0,0.997372418,0,0.161869128,0.346544644,1,0.416666667,0
0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.306674228,0.282290752,0.462988586,0.993097832,1,0.136923749,0.274186471,0.997073007,0.583333333,0
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0.523461413,0,0,0.999461459,0,0,0,1,0,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.07910347,0.07235712,0.856824249,0.858345119,1,0.033991977,0.505047675,0.972332923,0.583333333,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.032519517,0,0,0.999948016,0,0,0,1,0,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.076013405,0.701886312,0.352915023,0.818498726,1,0.363024944,0.209169608,0.968898824,0.583333333,0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.372742224,0,0,0.93250551,0,0,0,0.999999993,0,0
1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.222553578,0,0,0.99984436,0,0,0,1,0,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.14361421,0.056318658,0.692965298,0.997317569,1,0.026392978,0.409397339,0.998615859,0.583333333,0
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.206110581,0.229092917,0.671834533,0.718732836,1,0.110222536,0.397016695,0.949331779,0.583333333,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.128665178,0.29288388,0.701590739,0.832042287,1,0.142291697,0.414448247,0.969228732,0.583333333,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.011691574,0.712837367,0.366285427,0.23271487,1,0.669840908,0.371566661,0.742698747,1,1.69860576826331e-06
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.147998362,0.242067367,0.643770801,0.804106477,1,0.11669548,0.380559296,0.963767934,0.583333333,0
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0.428197691,0,0,0.999682585,0,0,0,1,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.097260273,0,0,0.994194674,0,0.11736792,0.210934378,0.999986077,0.416666667,0
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.320203062,0,0,0.996788539,0,0,0,1,0,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.104768377,0.053757739,0.328542337,0.741037894,1,0.025183028,0.1947534,0.947124546,0.583333333,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.089746757,0.040224353,0.85074288,0.525560604,1,0.032325347,0.852683995,0.909706086,1,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.093638384,0,0,0.997805153,0,0,0,1,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.150708263,0,0,0.99088666,0,0,0,1,0,0
1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.256311035,0,0,0.999851902,0,0,0,1,0,0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.374901817,0,0,0.723744938,0,0,0,0.999923961,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129646104,0,0,0.372769866,0,0,0,0.988673322,0,5.95963011162937e-08
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19383738,0,0,0.97363137,0,0,0,1,0,0
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.181882179,0.514704926,0.582590639,0.997590823,1,0.258682354,0.344626471,0.998834741,0.583333333,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161904116,0,0,0.462269094,0,0,0,0.995370416,0,7.50000006544127e-09
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.016278019,0.414571047,0.90378209,0.956932374,1,0.205189266,0.532330894,0.990532863,0.583333333,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.15451588,0,0,0.993824813,0,0,0,1,0,0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.280916517,0,0,0.622308039,0,0,0,0.999453902,0,0
0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0.139845882,0.318416561,0.006980936,0.998283128,1,0.15530023,0.004142197,0.998691002,0.583333333,0
1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0.479597168,0.983186819,0.665008665,0.788666335,1,0.530994595,0.39301533,0.969487162,0.583333333,0
1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.444865397,0,0,0.735643366,0,0,0,0.999942665,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.057156664,0,0,0.989381346,0,0,0,1,0,0
0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.543314102,0,0,0.915481818,0,0,0,0.99999997,0,0
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.120493802,0.776360892,0.490660766,0.997434117,1,0.406162696,0.290504911,0.998822972,0.583333333,0
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.202558654,0.625852142,0.55912116,0.706623839,1,0.319945332,0.33082332,0.952381202,0.583333333,0
1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0.49563971,0.626230118,0.591577868,0.322546057,1,0.320157116,0.349909439,0.865512469,0.583333333,7.89784800891979e-08
1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.277829933,0.417019412,0.254408489,0.996232487,1,0.364184747,0.258413767,0.998391001,1,0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.379812546,0,0,0.777792097,0,0,0,0.99998136,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083132648,0,0,0.71021008,0,0,0,0.99989679,0,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.06948784,0.263896488,0.242076278,0.771989857,1,0.12764304,0.143562127,0.955232529,0.583333333,0
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.204773037,0.674171341,0.503483107,0.984075698,1,0.347210546,0.298062287,0.99528326,0.583333333,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.096575811,0.058323347,0.281241752,0.775694535,1,0.027340783,0.166758074,0.953243306,0.583333333,0
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.131918849,0.349744208,0.055238179,0.996744607,1,0.171397447,0.032775208,0.998005307,0.583333333,0
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.267154654,0,0,0.986731985,0,0,0,1,0,0
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.273179532,0,0,0.99045331,0,0,0,1,0,0
0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.354582907,0.747953434,0.493031286,0.951573484,1,0.389597258,0.291902275,0.989538287,0.583333333,0
1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.430261012,0,0,0.777784543,0,0,0,0.999981356,0,0
1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.192822097,0.185839534,0.236793777,0.732864819,1,0.08882481,0.140432593,0.946862709,0.583333333,0
0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.306653348,0.170908395,0.583807505,0.866639266,1,0.081502673,0.345341867,0.972931193,0.583333333,0
1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.329098002,0.321968358,0.138580017,0.991749793,1,0.157117706,0.082213506,0.996200545,0.583333333,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.061348133,0.53989333,0.635287906,0.9617444,1,0.272390172,0.375581476,0.99099975,0.583333333,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10184768,0,0,0.690872025,0,0,0,0.999844407,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264329964,0,0,0.967999433,0,0,0,1,0,0
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.217750584,0.896494019,0.961092294,0.972480328,1,0.477755161,0.56554387,0.994355437,0.583333333,0
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.275243719,0.780643793,0.008158555,0.988059936,1,0.408672173,0.004840966,0.995493797,0.583333333,0
0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0.515397788,0.995062736,0.661472169,0.914255837,1,0.53839247,0.390941827,0.985746926,0.583333333,0
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.185352849,0.597819342,0.340399299,0.220086421,1,0.304304007,0.2017675,0.819324848,0.583333333,2.53270767669456e-06
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.281280971,0,0,0.554856285,0,0,0,0.998504182,0,5.00000041370185e-10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168365687,0,0,0.598161885,0,0,0,0.999199407,0,0
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.219936768,0.25033292,0.218996872,0.9975072,1,0.120832323,0.129887512,0.998440891,0.583333333,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.022800769,0.503711185,0.360960318,0.965214613,1,0.252731394,0.213926881,0.990738359,0.583333333,0
0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.303853399,0.585219787,0.881439301,0.991636326,1,0.297315872,0.519357028,0.997423707,0.583333333,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.041184035,0.062190167,0.206080033,0.633981273,1,0.029170609,0.122232583,0.924126397,0.583333333,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.115220368,0.258862316,0.365829862,0.902844631,1,0.125111981,0.216805913,0.978468624,0.583333333,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.153011712,0,0,0.982942945,0,0,0,1,0,0
0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.488759869,0,0,0.974972461,0,0,0,1,0,0
0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.293656764,0.328470546,0.634984289,0.997669503,1,0.160449911,0.375403289,0.9988247,0.583333333,0
0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.405981286,0,0,0.991779666,0,0,0,1,0,0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.283127093,0,0,0.85099971,0,0,0,0.999998662,0,0
0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.313460121,0.079138716,0.874239124,0.920196238,1,0.037216193,0.515173088,0.98277363,0.583333333,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124544497,0,0,0.959790792,0,0.226013409,0.095487339,0.999999836,0.416666667,0
0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0.205793744,0.371396026,0.594288051,0.998536867,1,0.182611197,0.351502293,0.999152287,0.583333333,0
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.210402199,0.401638098,0.476351108,0.909071381,1,0.198395597,0.282067869,0.981031906,0.583333333,0
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.218511742,0,0,0.998438994,0,0,0,1,0,0
1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.352364143,0,0,0.999847801,0,0,0,1,0,0
1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.427137836,0,0,0.996858266,0,0,0,1,0,0
1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0.760870996,0,0,0.998014923,0,0,0,1,0,0
0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0.39519367,0.596685056,0.27821187,0.997588433,1,0.30367383,0.164964082,0.998676327,0.583333333,0
1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0.802819713,0.949800991,0.000833515,0.997987015,1,0.510333243,0.000494581,0.99879339,0.583333333,0
0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.388693809,0.370791243,0.89866346,0.927297202,1,0.182296992,0.529359885,0.985565165,0.583333333,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.118816098,0.695792106,0.676376377,0.569258049,1,0.359536494,0.399678602,0.930749536,0.583333333,0
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.216684889,0.223640214,0.481605604,0.919641565,1,0.107509706,0.285166312,0.981737858,0.583333333,0
1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.371945055,0.321368711,0.935391041,0.917097397,1,0.15681072,0.550661105,0.983868489,0.583333333,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072345301,0,0,0.728296215,0,0,0,0.999931636,0,0
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.367059776,0,0,0.999981099,0,0,0,1,0,0
0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.327706318,0.759296905,0.14704735,0.996692852,1,0.396195557,0.0872349,0.998307643,0.583333333,0
1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.315389109,0.460644529,0.254822166,0.97493051,1,0.22960507,0.151112355,0.992309038,0.583333333,0
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.220836222,0.622181392,0.906637741,0.993371194,1,0.317889821,0.533988083,0.997895902,0.583333333,0
0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0.399983591,0.301426253,0.915499707,0.98998719,1,0.146632858,0.539129372,0.996797098,0.583333333,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.168046655,0.778508239,0.107269602,0.368090811,1,0.407420496,0.063642834,0.875857485,0.583333333,2.28053596784683e-07
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.197348173,0.193926973,0.81848913,0.948815421,1,0.092804597,0.482730135,0.98808525,0.583333333,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.166773525,0.086184926,0.038519754,0.99533596,1,0.040573235,0.02285578,0.997157425,0.583333333,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136240504,0,0,0.965109259,0,0,0,1,0,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.089016426,0.82891598,0.806759631,0.205302719,1,0.437174325,0.475893909,0.83275041,0.583333333,1.0149555143002e-06
1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0.824509477,0,0,0.999170936,0,0,0,1,0,0
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.184188655,0,0,0.986589368,0,0,0,1,0,0
1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.463306387,0,0,0.950018525,0,0,0,0.999999999,0,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.128468407,0.253421169,0.15895064,0.872682143,1,0.122380599,0.094293341,0.971934795,0.583333333,0
0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.553020656,0,0,0.938763662,0,0,0,0.999999996,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080882608,0,0,0.604778589,0,0,0,0.999277189,0,0
0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.649087516,0,0,0.972701365,0,0,0,1,0,0
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.016925916,0.514101743,0.169482796,0.986343976,1,0.258355338,0.100538132,0.994941572,0.583333333,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174014495,0,0,0.648685037,0,0,0,0.999651984,0,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.082970541,0.274580638,0.141911796,0.99226414,1,0.133027429,0.084189392,0.996322349,0.583333333,0
1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0.444081712,0.645717739,0.473432486,0.897913369,1,0.597374064,0.479008379,0.985002882,1,0
0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.197752773,0.581595437,0.836306239,0.994094843,1,0.295310504,0.493107542,0.997992534,0.583333333,0
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0.494925244,0,0,0.999861806,0,0,0,1,0,0
0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.246433727,0.889146613,0.688904103,0.994710061,1,0.47330426,0.407018622,0.998215164,0.583333333,0
1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.374771202,0.161838019,0.27234666,0.931288458,1,0.077070665,0.161491071,0.982466446,0.583333333,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.181346045,0.944497642,0.058181205,0.981354031,1,0.50706954,0.034521343,0.994271908,0.583333333,0
1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.76291657,0,0,0.93764405,0,0.116687909,0.245372404,0.99990855,0.416666667,0
1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.344712055,0.65075448,0.193361391,0.535875025,1,0.333948661,0.114694027,0.91680442,0.583333333,1.54215340497643e-09
1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.218889438,0.268888705,0.325793666,0.955805835,1,0.130156773,0.19312718,0.987956196,0.583333333,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224434282,0,0,0.399989684,0,0,0,0.991225564,0,5.70000068256249e-08
0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0.422872724,0.49819144,0.92214258,0.982053607,1,0.249750824,0.542981772,0.995305466,0.583333333,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.117759587,0.486343829,0.576034221,0.227501868,1,0.243369764,0.340771448,0.823569315,0.583333333,1.05466395894371e-06
0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.443341666,0,0,0.995354562,0,0,0,1,0,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.10112069,0.982931865,0.657644658,0.99743802,1,0.530836059,0.388697401,0.998983093,0.583333333,0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.348632326,0,0,0.942438527,0,0,0,0.999999997,0,0
1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0.688839386,0.291623055,0.61570999,0.942830145,1,0.141651894,0.364087497,0.986716101,0.583333333,0
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.190268328,0.120663756,0.846625995,0.99605252,1,0.057103567,0.499114378,0.998304306,0.583333333,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.020644817,0.554044614,0.17984328,0.436319305,1,0.280136377,0.10668052,0.889779213,0.583333333,4.35198235226864e-08
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.026527713,0.969565097,0.223541676,0.723342979,1,0.522540451,0.132580639,0.956856573,0.583333333,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.058206061,0,0,0.993305276,0,0,0,1,0,0
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0.628698691,0,0,0.998446626,0,0,0,1,0,0
