"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","normalized_z"
1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0.175155533,0.027866261,0.593994917,0.979489514,1,0.022339707,0.600141689,0.99044992,1,0.01866932,0.613667579,0.992320881,1,0.015670069,0.631696057,0.995939902,1,1.0024810981335e-09
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.259561824,0,0,0.997657389,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0.348136762,0.198963793,0.561984252,0.6562663,1,0.095288077,0.332507737,0.911719094,0.583333333,0.101177858,0.42356122,0.911663452,0.722222222,0.123272066,0.601250594,0.901181414,1,0.000181166901953245
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0.370204781,0,0,0.99965141,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0.162629743,0.298114734,0.29582342,0.948432199,1,0.144948656,0.175390707,0.981041773,0.583333333,0.222721953,0.310479564,0.951218045,1,0.195556649,0.323875114,0.99128357,1,2.5787735546956e-07
1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0.009259043,0.343329487,0.286424475,0.997875888,1,0.168089072,0.169826575,0.998159461,0.583333333,0.261272094,0.300664638,0.998623219,1,0.231208423,0.313738474,0.99930614,1,0
1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0.331990197,0.255401996,0.657629495,0.888790446,1,0.123374434,0.388688503,0.968692555,0.583333333,0.132157718,0.493766653,0.970809272,0.722222222,0.125972648,0.558037258,0.984903956,0.791666667,1.09906531053916e-06
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.057090251,0,0,0.96460252,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0.051063622,0.084775973,0.758952993,0.981065586,1,0.068862724,0.762040267,0.993400737,1,0.058105328,0.773224235,0.994086509,1,0.049222971,0.787775666,0.997039716,1,0
1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.193662379,0,0,0.891229351,0,0,0,0.99999977,0,0,0,1,0,0,0,1,0,0
0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0.324550845,0.308795368,0.083217055,0.979310684,1,0.150386702,0.049374566,0.98941193,0.583333333,0.162447462,0.063360237,0.989038202,0.722222222,0.156181976,0.072771293,0.99379055,0.791666667,4.46762996597627e-08
0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0.19872345,0.164921685,0.124178302,0.997636177,1,0.078576055,0.073672115,0.997710819,0.583333333,0.082993541,0.094520926,0.997608859,0.722222222,0.077981222,0.108524407,0.998634822,0.791666667,0
0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0.263130621,0.784906841,0.194834385,0.983811366,1,0.411173131,0.115567158,0.99268859,0.583333333,0.712391707,0.20503095,0.995027292,1,0.684070727,0.214445118,0.997656285,1,4.00521205090598e-09
0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0.358989707,0.80611437,0.59024326,0.358433023,1,0.423661141,0.349125004,0.840918101,0.583333333,0.495869616,0.444386905,0.866632635,0.722222222,0.518649154,0.503795174,0.936163232,0.791666667,0.00142191446029172
1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0.60461064,0.085915533,0.377627013,0.99670093,1,0.069806773,0.382815194,0.997781525,1,0.058913307,0.394719942,0.997875467,1,0.049916735,0.41067278,0.998879276,1,0
1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0.01253591,0.085500696,0.647936255,0.940589696,1,0.040246939,0.38300308,0.979574018,0.583333333,0.041992514,0.486689019,0.980409556,0.722222222,0.038970577,0.550294743,0.989590653,0.791666667,9.70338187578079e-08
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.223833513,0,0,0.911154923,0,0,0,0.999999942,0,0,0,1,0,0,0,1,0,0
0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0.304564306,0.477965979,0.343293476,0.347228155,1,0.238871009,0.203479343,0.816553438,0.583333333,0.26504832,0.260422773,0.82512758,0.722222222,0.262016946,0.297822401,0.90393765,0.791666667,0.00257367935258246
1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0.357185497,0.477618244,0.430617774,0.534144908,1,0.238684525,0.25508285,0.884152441,0.583333333,0.264826657,0.325941489,0.890280998,0.722222222,0.348001688,0.466897313,0.544877259,1,0.0010073761666628
1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0.354712583,0.236377508,0.688115877,0.995432156,1,0.113853708,0.406556893,0.997224584,0.583333333,0.121597336,0.515968378,0.997758811,0.722222222,0.115554465,0.582251788,0.998985675,0.791666667,0
1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0.071839768,0.45583979,0.623121766,0.995588953,1,0.227043251,0.368439755,0.997405339,0.583333333,0.251034668,0.468530849,0.99798983,0.722222222,0.327892199,0.661761381,0.999360683,1,0
1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0.068166294,0.506022878,0.999091471,0.992300393,1,0.450684337,1,0.977166115,1,0.41003958,0.997307339,0.998472973,1,0.373768257,0.996159901,0.999368459,1,0
0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0.100224787,0.088503355,0.473412042,0.99202926,1,0.041679377,0.280334604,0.995115342,0.583333333,0.043507116,0.357878305,0.995428941,0.722222222,0.04039495,0.407618425,0.997644524,0.791666667,0
1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.210308545,0,0,0.98912933,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0.098437714,0.018702986,0.93764718,0.846685641,1,0.008714939,0.551968357,0.958572188,0.583333333,0.012484505,0.941332878,0.965519462,1,0.010463424,0.945359145,0.98093217,1,2.51211195112511e-06
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.249606695,0,0,0.999226758,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0.353719743,0.30226361,0.336040689,0.994369557,1,0.147058986,0.1991893,0.996263785,0.583333333,0.158689836,0.254962193,0.996565285,0.722222222,0.152408143,0.291632833,0.998268386,0.791666667,5.00507635337044e-10
1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.28717652,0,0,0.936286693,0,0,0,0.999999994,0,0,0,1,0,0,0,1,0,0
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.333752686,0,0,0.992250538,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0.172950305,0.811315497,0.342849274,0.996310869,1,0.426735643,0.203216608,0.997685036,0.583333333,0.744369216,0.359348508,0.998374315,1,0.718407038,0.374230737,0.999429755,1,0
0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0.184863883,0.497040996,0.473946781,0.826545607,1,0.249130222,0.280649974,0.956512946,0.583333333,0.277278021,0.3582766,0.960259947,0.722222222,0.274983377,0.408064251,0.979947321,0.791666667,1.60008538137024e-05
0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0.411923807,0.395639517,0.286427475,0.775418133,1,0.195253414,0.169828359,0.941573742,0.583333333,0.213826239,0.217540899,0.942587159,0.722222222,0.208514205,0.249125524,0.96882842,0.791666667,7.50033974266096e-05
1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0.374206476,0.102646304,0.864928835,0.972061294,1,0.048443901,0.509760912,0.989222751,0.583333333,0.070860037,0.876429047,0.992498129,1,0.060203911,0.884782388,0.996296162,1,1.00218888743342e-09
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.101879328,0,0,0.83508895,0,0,0,0.999996287,0,0,0,1,0,0,0,1,0,0
0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0.024007651,0.338748452,0.253760488,0.977822563,1,0.165730293,0.150483501,0.989651186,0.583333333,0.179868213,0.192842702,0.989988865,0.722222222,0.173773817,0.220992096,0.994696246,0.791666667,1.95628022670036e-08
0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0.240096814,0.902964128,0.610655291,0.998606681,1,0.481682481,0.361118695,0.999024171,0.583333333,0.572916889,0.45938743,0.99934098,0.722222222,0.609652466,0.520326966,0.999746108,0.791666667,0
1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0.249508697,0.241271512,0.174937369,0.997359916,1,0.116297709,0.103772052,0.997642672,0.583333333,0.176140162,0.184152654,0.997941586,1,0.153159132,0.192687876,0.998877046,1,0
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.185998238,0,0,0.995896483,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.217847352,0,0,0.871747245,0,0,0,0.999999305,0,0,0,1,0,0,0,1,0,0
1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.147422965,0,0,0.991126904,0,0,0,1,0,0,0,1,0,0.01549162,0.091936131,0.88393619,0.208333333,0
1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0.1681229,0.545433756,0.378606395,0.960912731,1,0.275419062,0.224358511,0.98606584,0.583333333,0.308931494,0.286970161,0.9876553,0.722222222,0.412300322,0.412351804,0.995114625,1,4.16143195458574e-08
0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0.19039708,0.182034384,0.9906305,0.996306317,1,0.151229635,0.98956994,0.993838691,1,0.129746702,0.988360575,0.998904071,1,0.111696338,0.988385763,0.999494556,1,0
1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0.068833005,0.225408458,0.791002105,0.998562973,1,0.189153847,0.794478629,0.99920247,1,0.16350497,0.804280153,0.99933563,1,0.141790324,0.81733402,0.999669665,1,0
0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0.170219693,0.666621524,0.351803817,0.313395263,1,0.342924816,0.208512484,0.810730388,0.583333333,0.392284364,0.266826707,0.829842625,0.722222222,0.400429715,0.305076704,0.911647515,0.791666667,0.00260761051589364
0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0.069997305,0,0,0.999441929,0,0,0,1,0,0,0,1,0,0.088147743,0.045361719,0.999999987,0.208333333,0
0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0.619533616,0.820787375,0.578346931,0.990527421,1,0.432346666,0.342131346,0.99580168,0.583333333,0.5072649,0.435627969,0.996939575,0.722222222,0.53194624,0.494121112,0.998767117,0.791666667,0
1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.134463342,0,0,0.901733026,0,0,0,0.999999884,0,0,0,1,0,0,0,1,0,0
0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0.289860475,0.345299984,0.128641131,0.989520029,1,0.169104685,0.076319053,0.993648901,0.583333333,0.18372033,0.097914275,0.993643975,0.722222222,0.177684972,0.112415548,0.99652213,0.791666667,2.50540532764632e-09
1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0.108301654,0.012800385,0.772949992,0.867148071,1,0.005959187,0.456169423,0.96185452,0.583333333,0.006148981,0.577257653,0.96233275,0.722222222,0.005643148,0.648491862,0.979234137,0.791666667,3.45980488325459e-06
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.267296389,0,0,0.730804393,0,0,0,0.999908895,0,0,0,0.999999968,0,0,0,1,0,0
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0.369439371,0,0,0.995421443,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0.380886899,0.060160588,0.123826037,0.444030914,1,0.028209921,0.073463183,0.83062256,0.583333333,0.029319408,0.094253063,0.810676226,0.722222222,0.027103304,0.10821723,0.878368085,0.791666667,0.00274978382042734
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.331128463,0,0,0.983892738,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0.54379776,0.052809508,0.178073912,0.845401963,1,0.024735267,0.10563157,0.951293539,0.583333333,0.025679222,0.135471707,0.946112773,0.722222222,0.023711447,0.155443553,0.967055748,0.791666667,3.67036688805333e-05
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.258768633,0,0,0.906448541,0,0,0,0.999999917,0,0,0,1,0,0,0,1,0,0
1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0.132385551,0.738102374,0.70789119,0.793111007,1,0.383884814,0.418136609,0.955213416,0.583333333,0.661153167,0.726793953,0.926840572,1,0.628557382,0.742340846,0.98720244,1,8.40258493961521e-06
0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0.063153889,0.706492454,0.275453757,0.989425636,1,0.365665733,0.163330937,0.994650676,0.583333333,0.421032916,0.209248954,0.99546174,0.722222222,0.432754121,0.23968675,0.997892813,0.791666667,1.00115948864499e-09
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.068994727,0,0,0.955925162,0,0,0,0.999999999,0,0,0,1,0,0,0,1,0,0
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.032478231,0,0,0.99255915,0,0,0,1,0,0,0,1,0,0,0,1,0,5.00000041370185e-10
1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0.133047744,0.781875501,0.235685492,0.800343129,1,0.409394449,0.139775971,0.952786988,0.583333333,0.477257845,0.179159135,0.958185194,0.722222222,0.683778471,0.258946697,0.983243384,1,3.00549586988996e-05
0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0.155087424,0.401658148,0.317906522,0.997382995,1,0.198406109,0.188460423,0.997930511,0.583333333,0.21748655,0.241297665,0.998165069,0.722222222,0.212293892,0.276128915,0.999106475,0.791666667,0
1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0.308513676,0.150977118,0.149369621,0.996869597,1,0.071779672,0.088612029,0.997216572,0.583333333,0.075651731,0.113669931,0.997110591,0.722222222,0.090936929,0.164702734,0.983925605,1,0
0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0.096049349,0.235433326,0.726030078,0.939507444,1,0.113382612,0.428750357,0.980716972,0.583333333,0.121076362,0.543451714,0.982628071,0.722222222,0.115042047,0.612068326,0.991307285,0.791666667,1.20612470566606e-07
0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0.195644371,0.388086836,0.366373483,0.880101516,1,0.191305135,0.217127309,0.965879377,0.583333333,0.2092515,0.277781384,0.967364426,0.722222222,0.203799801,0.317474309,0.982811897,0.791666667,6.08309066418844e-06
0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0.561951054,0.859383159,0.097166886,0.992280008,1,0.455371187,0.057649997,0.995615339,0.583333333,0.537708607,0.073975264,0.996187979,0.722222222,0.567748521,0.084954657,0.998189438,0.791666667,1.00101194000501e-09
0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0.140117503,0.530042961,0.236896997,0.959795933,1,0.474588893,0.240691309,0.987565979,1,0.433691299,0.248967703,0.98844356,1,0.39706124,0.260167802,0.994117464,1,1.12889870007571e-07
0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0.368490665,0,0,0.368973273,0,0,0,0.98348808,0,0,0,0.999490977,0,0.040878194,0.194201018,0.981951576,0.208333333,0.000242718623365556
0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0.383142155,0.703564561,0.105918591,0.992800605,1,0.659703265,0.107715247,0.996386439,1,0.621200093,0.111613706,0.996766108,1,0.586749365,0.116909326,0.998399341,1,0
1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0.43610395,0,0,0.999476623,0,0.197114315,0.078763949,1,0.416666667,0.109306013,0.05443372,1,0.277777778,0.068502537,0.042787651,1,0.208333333,0
0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0.136848874,0.578906281,0.463391301,0.991710613,1,0.293823956,0.274424019,0.995692401,0.583333333,0.331361703,0.350410975,0.996498251,0.722222222,0.333194867,0.399255188,0.998433907,0.791666667,0
1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0.236525957,0,0,0.869275418,0,0,0,0.99999921,0,0.098771479,0.281883527,0.999537181,0.277777778,0.061900501,0.221574679,1,0.208333333,0
1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0.176751355,0,0,0.999885298,0,0,0,1,0,0.127701381,0.151944063,1,0.277777778,0.080030992,0.119435702,1,0.208333333,0
0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0.212506302,0.194463666,0.832312577,0.975538121,1,0.093069037,0.490782184,0.990445945,0.583333333,0.098752601,0.619684454,0.991902581,0.722222222,0.093222006,0.693786959,0.996162627,0.791666667,1.503266400249e-09
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.195084212,0.130701938,0.051728087,0.47456934,1,0.061948657,0.03069263,0.843409014,0.583333333,0.065086364,0.039390545,0.826086897,0.722222222,0.060828403,0.045248825,0.889646675,0.791666667,0.00244220590988342
1,0,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0.002642909,0.716228709,0.10688377,0.998482172,1,0.673558729,0.108692746,0.998850396,1,0.635729808,0.112626933,0.998972727,1,0.601902672,0.117970005,0.999498377,1,0
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0.359293824,0,0,0.690502973,0,0,0,0.999778281,0,0,0,0.99999983,0,0,0,1,0,0
1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0.227558986,0,0,0.970880729,0,0,0,1,0,0,0,1,0,0.045581729,0.186653911,1,0.208333333,0
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.033337773,0,0,0.965842798,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0.163706927,0.980744814,0.037658634,0.978141219,1,0.529476547,0.022344836,0.991003321,0.583333333,0.638011666,0.028677958,0.992222949,0.722222222,0.688509125,0.032944648,0.996326223,0.791666667,2.98984658253509e-07
1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0.141574697,0.860019073,0.866756934,0.98749341,1,0.836298297,0.868000287,0.997117751,1,0.810726256,0.874823334,0.998041153,1,0.788892893,0.884044805,0.999248,1,0
1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0.126406906,0.587986158,0.757688918,0.989188544,1,0.298847977,0.44725692,0.995348734,0.583333333,0.494810133,0.774952275,0.997273773,1,0.457456156,0.788734817,0.998995887,1,0
1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0.433770427,0,0,0.991524516,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.146579737,0,0,0.655768018,0,0,0,0.99956672,0,0,0,0.999999411,0,0,0,0.999999999,0,0
1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0.244564396,0,0,0.976938841,0,0,0,1,0,0.054524503,0.020322749,0.993972086,0.277777778,0.034170735,0.015974706,1,0.208333333,0
0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0.153894353,0.817888934,0.675619596,0.265559755,1,0.430628012,0.399235103,0.803985808,0.583333333,0.50500618,0.506878791,0.839310838,0.722222222,0.529306033,0.572351667,0.923286937,0.791666667,0.00215319315286988
1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0.346457615,0.785669471,0.893485578,0.964592632,1,0.411620866,0.526353718,0.989786172,0.583333333,0.480153666,0.662978903,0.99269199,0.722222222,0.500403987,0.739500331,0.997070891,0.791666667,3.50513662539242e-09
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.231575867,0,0,0.998779723,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0.636965432,0.729978293,0.81089976,0.995892709,1,0.379186201,0.478307277,0.997931074,0.583333333,0.65166199,0.825577477,0.99910761,1,0.618585729,0.836980789,0.999648468,1,0
0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0.083700642,0.362751804,0.810640472,0.756884049,1,0.178125563,0.478156142,0.942730621,0.583333333,0.194055311,0.604241194,0.948078854,0.722222222,0.188216059,0.677355058,0.973670822,0.791666667,3.07348668033836e-05
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.297129601,0,0,0.998752843,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0.299251455,0.977649375,0.346583688,0.373224937,1,0.527553828,0.205425324,0.847686586,0.583333333,0.635364631,0.262899071,0.874012455,0.722222222,0.685267931,0.300628113,0.940922893,0.791666667,0.00149356848841942
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0.38003502,0,0,0.432683322,0,0,0,0.991057468,0,0,0,0.999837028,0,0,0,0.999998379,0,2.05000008079992e-08
0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0.513077662,0.068210042,0.171463884,0.966284571,1,0.032023554,0.101712704,0.98431445,0.583333333,0.033324051,0.130453026,0.982985403,0.722222222,0.030843467,0.149698444,0.989882755,0.791666667,1.81205789040462e-07
1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0.075020567,0.426110351,0.457134259,0.964077742,1,0.21127296,0.270732655,0.986707795,0.583333333,0.232493078,0.34574484,0.988106393,0.722222222,0.227860419,0.394024684,0.994149,0.791666667,3.86297299703742e-08
1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0.191122425,0.060877431,0.859279905,0.989541472,1,0.028549167,0.506475947,0.99482412,0.583333333,0.041309667,0.872333593,0.996697397,1,0.034862484,0.880683503,0.998401349,1,0
0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.151182504,0.396756005,0.218988871,0.992228818,1,0.19583783,0.129882781,0.995158604,0.583333333,0.214504258,0.166508766,0.995422086,0.722222222,0.209213825,0.19093574,0.997632035,0.791666667,5.00706143213847e-10
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0.513474613,0,0,0.863295902,0,0,0,0.999998934,0,0,0,1,0,0,0,1,0,0
0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.185913163,0.080310908,0.446472319,0.954451401,1,0.037774168,0.264441276,0.982206842,0.583333333,0.03938114,0.337787718,0.9821654,0.722222222,0.036517813,0.385097236,0.990160012,0.791666667,1.37343118100652e-07
0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0.132450623,0.082948943,0.561621064,0.992180063,1,0.03903062,0.332294071,0.995354036,0.583333333,0.040707506,0.423293129,0.995792866,0.722222222,0.037763136,0.480471942,0.997893512,0.791666667,0
1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0.203622268,0.296566343,0.889648385,0.989767473,1,0.144161726,0.524125445,0.995344815,0.583333333,0.155424258,0.660276387,0.996423623,0.722222222,0.149134475,0.73666244,0.998447925,0.791666667,0
1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0.292278873,0,0,0.979706458,0,0.076387264,0.031509011,0.442652112,0.416666667,0.042359112,0.021775859,1,0.277777778,0.026546633,0.017116924,1,0.208333333,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.066299275,0,0,0.618549594,0,0,0,0.999178947,0,0,0,0.999998068,0,0,0,0.999999997,0,0
0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0.31245437,0.712789604,0.610176082,0.415970473,1,0.369281783,0.360837204,0.858562888,0.583333333,0.425635234,0.459035669,0.878157669,0.722222222,0.437963918,0.519939827,0.940508479,0.791666667,0.00105583475982207
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.174873897,0,0,0.286031799,0,0,0,0.966933743,0,0,0,0.99815146,0,0,0,0.99994358,0,1.27300431307376e-06
1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0.372455673,0.270052423,0.291164355,0.998068678,1,0.130743279,0.172632665,0.998245124,0.583333333,0.140372598,0.221118577,0.998366503,0.722222222,0.134117915,0.253195902,0.999164741,0.791666667,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.085911487,0,0,0.705773907,0,0,0,0.9998392,0,0,0,0.999999907,0,0,0,1,0,0
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0.380336002,0,0,0.99994434,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,0.22837246,0.677230731,0.519883913,0.90256907,1,0.348949956,0.307724892,0.974574372,0.583333333,0.591426256,0.540317079,0.974902458,1,0.555881661,0.558282071,0.992250479,1,7.15059261913176e-07
0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0.173051867,0.719154034,0.510622153,0.998327016,1,0.372943261,0.302268817,0.998768619,0.583333333,0.430304031,0.385544447,0.999090178,0.722222222,0.443258786,0.438523039,0.999623694,0.791666667,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.069174041,0,0,0.999351413,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0.467452941,0.641393397,0.55018326,0.726136878,1,0.328672601,0.32556406,0.93828287,0.583333333,0.374438678,0.414844885,0.945977716,0.722222222,0.3805556,0.471106605,0.973804915,0.791666667,6.80155580990993e-05
1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0.178230692,0,0,0.997372418,0,0.161869128,0.346544644,1,0.416666667,0.089761462,0.239496804,1,0.277777778,0.056253885,0.188256575,1,0.208333333,0
0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.306674228,0.282290752,0.462988586,0.993097832,1,0.136923749,0.274186471,0.995864632,0.583333333,0.147290471,0.350110757,0.996350817,0.722222222,0.141004848,0.398918762,0.99822716,0.791666667,0
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0.523461413,0,0,0.999461459,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0.07910347,0.07235712,0.856824249,0.858345119,1,0.033991977,0.505047675,0.96126575,0.583333333,0.035394882,0.637085685,0.962883015,0.722222222,0.032781105,0.712223889,0.980077043,0.791666667,3.48253300086476e-06
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.032519517,0,0,0.999948016,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0.076013405,0.701886312,0.352915023,0.818498726,1,0.363024944,0.209169608,0.956512957,0.583333333,0.417677227,0.267662601,0.961600688,0.722222222,0.584756441,0.385037097,0.793793856,1,1.7989744212521e-05
1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0.372742224,0,0,0.93250551,0,0,0,0.999999991,0,0.097854935,0.041840443,0.934513213,0.277777778,0.061326099,0.0328887,0.999999996,0.208333333,0
